task,index,input_text,prompt,raw_response,parsed_label,gold_label,label_set,label_column_used,parse_error
qfrcort,31,Versatile,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Versatile

OPTIONS:
0) Qui change souvent d'opinion, sujet à de brusques revirements, en parlant des personnes.
1) Qui possède une grande curiosité intellectuelle.
2) Qui est capable de remplir plusieurs fonctions à la fois.
3) Qui change fréquemment de vêtements ou de style selon les circonstances.
4) Qui montre une grande souplesse ou flexibilité d’esprit.
5) Qui peut être utilisé de plusieurs façons ou pour plusieurs usages.
6) Qui démontre de la créativité dans divers contextes.
7) Qui possède plusieurs talents ou compétences dans différents domaines.
8) Qui aime explorer de nouveaux horizons et activités.
9) Qui s’adapte facilement à toutes les situations ou environnements.

Réponse (chiffre seulement):",9,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,32,Tripper,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Tripper

OPTIONS:
0) Tripper : marcher en montagne
1) kiffer
2) Tripper : manger rapidement
3) Tripper : cuisiner un plat typique
4) Tripper : conduire un autobus scolaire
5) Tripper : faire une chute accidentelle
6) Tripper : porter des vêtements amples
7) Tripper : dormir profondément
8) Tripper : jouer de la guitare
9) Tripper : raconter une blague

Réponse (chiffre seulement):",9,9,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,33,Bas,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Bas

OPTIONS:
0) Bas : un type de chapeau traditionnel
1) Bas : une boisson sucrée typique du Québec
2) Bas : le rez-de-chaussée d’une maison
3) Bas : un outil de cuisine pour brasser la soupe
4) Bas : une sorte de sac utilisé pour faire les courses
5) Bas : une jupe courte portée en été
6) Bas : un terme pour désigner un enfant turbulent
7) Bas : une fête traditionnelle célébrée en hiver
8) chaussettes
9) Bas : une friandise à base de sirop d’érable

Réponse (chiffre seulement):",9,9,8,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,34,Chandail,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Chandail

OPTIONS:
0) Chandail : ceinture de tissu servant à tenir les pantalons
1) Chandail : foulard coloré porté autour du cou
2) Chandail : accessoire de cuisine pour manipuler les plats chauds
3) pull
4) Chandail : vêtement de travail porté par les agriculteurs
5) Chandail : sorte de chaussure traditionnelle faite de cuir
6) Chandail : sac utilisé pour transporter des provisions
7) Chandail : chemise élégante portée lors des grandes occasions
8) Chandail : bonnet de laine porté en hiver
9) Chandail : manteau long utilisé pour se protéger de la pluie

Réponse (chiffre seulement):",9,9,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,35,Poudrerie,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Poudrerie

OPTIONS:
0) Poudrerie : petite épicerie de quartier vendant des produits en vrac
1) Poudrerie : technique artisanale de fabrication de savon
2) Poudrerie : machine servant à moudre la farine dans les moulins
3) Poudrerie : vêtement d’hiver imperméable porté lors des tempêtes
4) Poudrerie : ancienne monnaie utilisée en Nouvelle-France
5) blizzard
6) Poudrerie : groupe de musique folklorique québécois
7) Poudrerie : crème pâtissière utilisée dans les desserts locaux
8) Poudrerie : fête traditionnelle où l’on jette de la poudre colorée
9) Poudrerie : aire de jeux couverte de sable pour les enfants

Réponse (chiffre seulement):",9,9,5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,36,Slotche,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Slotche

OPTIONS:
0) Slotche : une expression pour décrire un embouteillage causé par la neige.
1) Slotche : un animal imaginaire qui symbolise la résistance au froid au Québec.
2) Slotche : un type de chapeau traditionnel porté lors des carnavals d’hiver au Québec.
3) Slotche : un jeu de société populaire dans les cabanes à sucre québécoises.
4) Slotche : une spécialité culinaire à base de pommes de terre râpées et frites.
5) neige fondue (désigne aussi un breuvage de glace concassée additionné d'un sirop sucré)
6) Slotche : un terme désignant une tempête de verglas particulièrement intense.
7) Slotche : une sorte de manteau imperméable porté pendant la fonte des neiges.
8) Slotche : une danse folklorique québécoise exécutée principalement pendant le printemps.
9) Slotche : un outil utilisé pour déneiger les toits des maisons en hiver.

Réponse (chiffre seulement):",9,9,5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,37,Souffleuse/charrue,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Souffleuse/charrue

OPTIONS:
0) Souffleuse/charrue : un terme pour désigner un véhicule de livraison de lait en hiver.
1) Souffleuse/charrue : une machine pour nettoyer les feuilles mortes sur les trottoirs.
2) Souffleuse/charrue : un dessert traditionnel québécois à base de pommes et de sirop d’érable.
3) Souffleuse/charrue : une pièce de théâtre humoristique populaire au Québec.
4) Souffleuse/charrue : un type de danse folklorique pratiqué lors des fêtes rurales.
5) Souffleuse/charrue : une compétition sportive où l’on pousse des barils sur la glace.
6) chasse-neige
7) Souffleuse/charrue : un outil agricole servant à planter des graines en rangées.
8) Souffleuse/charrue : une boisson chaude servie lors du carnaval de Québec.
9) Souffleuse/charrue : un appareil utilisé pour sécher rapidement les vêtements en hiver.

Réponse (chiffre seulement):",9,9,6,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,38,Zip/zipper,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Zip/zipper

OPTIONS:
0) Une danse traditionnelle québécoise
1) Un outil pour ouvrir des boîtes de conserve
2) Une marque populaire de chaussures
3) Un accessoire de pêche
4) fermeture éclair
5) Un style de coiffure très court
6) Un moyen de transport rapide
7) Un type de boisson gazeuse
8) Un vêtement chaud pour l’hiver
9) Un instrument de musique à vent

Réponse (chiffre seulement):",9,9,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,39,Bibitte,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Bibitte

OPTIONS:
0) Petit enfant turbulent
1) Accessoire utilisé pour pêcher sur la glace
2) Sorte de pâtisserie sucrée typique du Québec
3) Vêtement traditionnel porté l'hiver au Québec
4) Nom donné à un petit chien énergique
5) insecte
6) Outil de cuisine pour râper le fromage
7) Instrument de musique folklorique
8) Mot familier pour désigner une voiture en mauvais état
9) Personne naïve ou facilement influençable

Réponse (chiffre seulement):",9,9,5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,40,Bouette,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Bouette

OPTIONS:
0) Bouette : une petite flaque d’eau laissée par la pluie sur l’asphalte.
1) Bouette : une danse folklorique québécoise pratiquée lors des fêtes.
2) Bouette : un outil traditionnel utilisé pour ramasser les feuilles mortes.
3) Bouette : un terme affectueux pour désigner son animal de compagnie.
4) Bouette : un vieux chapeau usé par les travailleurs forestiers.
5) Bouette : un dessert à base de sirop d’érable et de pommes.
6) Bouette : une sorte de ragoût typique du Québec.
7) Bouette : un surnom donné à une personne maladroite.
8) Bouette : une blague ou un mensonge raconté pour faire rire.
9) boue

Réponse (chiffre seulement):",9,9,9,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,41,Gougounes/babouches,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Gougounes/babouches

OPTIONS:
0) Instruments de musique artisanaux utilisés dans les fêtes
1) Expressions utilisées pour saluer les voisins
2) Chapeaux traditionnels portés lors des festivals d'été
3) Langues régionales parlées dans le nord du Québec
4) sandales/claquettes
5) Outils de cuisine utilisés pour écraser les pommes de terre
6) Plantes médicinales employées en remèdes traditionnels
7) Mitaines en laine pour affronter l'hiver
8) Petits gâteaux sucrés typiques des marchés québécois
9) Vieux vélos utilisés pour la livraison du courrier

Réponse (chiffre seulement):",9,9,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,42,Maringouin,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Maringouin

OPTIONS:
0) Plante aquatique poussant dans les marais du Québec.
1) Petit rongeur nocturne vivant dans les bois humides.
2) Type de crêpe fine et sucrée servie au petit-déjeuner.
3) moustique
4) Outil de cuisine utilisé pour remuer la pâte à crêpes.
5) Vêtement imperméable utilisé pour pêcher à la mouche.
6) Chapeau traditionnel porté lors des festivals d’été.
7) Chanson folklorique populaire auprès des enfants.
8) Instrument de musique à vent utilisé dans les fanfares locales.
9) Variété de sirop d’érable produit dans le nord du Québec.

Réponse (chiffre seulement):",9,9,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,43,Allô,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Allô

OPTIONS:
0) hello, bonjour
1) «Allô» signifie silence, tais-toi.
2) «Allô» veut dire à plus tard, on se revoit.
3) «Allô» exprime la colère, je suis fâché.
4) «Allô» s’utilise pour demander pardon, excuse-moi.
5) «Allô» signifie au revoir, à bientôt.
6) «Allô» exprime l’admiration, bravo.
7) «Allô» sert à remercier, merci beaucoup.
8) «Allô» veut dire je t’aime, affection profonde.
9) «Allô» invite à entrer chez quelqu’un, bienvenue.

Réponse (chiffre seulement):",9,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,44,Déjeuner,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Déjeuner

OPTIONS:
0) Moment de la journée où l'on se lève et prépare son café.
1) Un événement social où l'on invite des amis à partager un repas.
2) Un rituel de convivialité où l'on échange des nouvelles.
3) Un terme utilisé pour désigner le repas du soir dans certaines régions.
4) repas du matin
5) Une sorte de collations entre le déjeuner et le dîner.
6) Un repas léger pris avant d'aller se coucher.
7) Repas traditionnel servi à midi dans certaines cultures.
8) La première activité de la journée consistant à faire de l’exercice.
9) Un type de plat généralement composé de fruits et de céréales.

Réponse (chiffre seulement):",3,3,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,45,Dîner,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Dîner

OPTIONS:
0) Un événement social où l'on échange des cadeaux.
1) repas du midi
2) Un festival culinaire qui célèbre la gastronomie locale.
3) Repas pris après la tombée de la nuit.
4) Un terme désignant un plat principal servi lors des célébrations.
5) Un type de boisson chaude servie pendant les études.
6) Un endroit où l'on prépare et vend des repas à emporter.
7) Un terme utilisé pour décrire une réunion de travail formelle.
8) Un petit repas pris au cours de la journée avec des collations.
9) Un terme désignant un type de dessert à base de crème.

Réponse (chiffre seulement):",9,9,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,46,Souper,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Souper

OPTIONS:
0) Repas léger pris en milieu d'après-midi.
1) Réception organisée pour célébrer un événement.
2) Plat typique à base de sirop d’érable.
3) Goûter composé de pâtisseries et de café.
4) Collation rapide prise en matinée.
5) repas du soir
6) Soupe épaisse servie en entrée lors du déjeuner.
7) Pause-café entre collègues au travail.
8) Boisson chaude servie avant de se coucher.
9) Petit-déjeuner traditionnel du Québec.

Réponse (chiffre seulement):",9,9,5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,47,Bines,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Bines

OPTIONS:
0) Expression utilisée pour décrire une personne paresseuse.
1) Type de chapeau traditionnel porté lors des festivals d’hiver.
2) Petit-déjeuner typique composé de saucisses et de pommes de terre.
3) haricots, fèves
4) Argot pour désigner un billet de vingt dollars.
5) Outil utilisé pour remuer la neige sur les toits.
6) Nom d’une danse folklorique québécoise.
7) Insecte nuisible trouvé dans les érablières au printemps.
8) Jeu de cartes populaire joué dans les cabanes à sucre.
9) Chaussures en caoutchouc portées lors des tempêtes de neige.

Réponse (chiffre seulement):",9,9,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,48,Bleuet,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Bleuet

OPTIONS:
0) Bleuet : personne naïve ou crédule
1) Bleuet : danse folklorique québécoise
2) Bleuet : surnom donné aux habitants de la ville de Montréal
3) myrtille
4) Bleuet : chapeau traditionnel porté lors des fêtes nationales
5) Bleuet : mot utilisé pour désigner une tempête de neige
6) Bleuet : variété de sirop d’érable très claire
7) Bleuet : nom donné aux jeunes recrues dans l’armée
8) Bleuet : petit oiseau chanteur du Québec
9) Bleuet : instrument de cuisine pour écraser les pommes de terre

Réponse (chiffre seulement):",9,9,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,49,Breuvage,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Breuvage

OPTIONS:
0) Breuvage : spécialité culinaire à base de pommes de terre
1) Breuvage : outil pour couper le bois
2) Breuvage : animal domestique ressemblant à un castor
3) Breuvage : vêtement d’hiver fait de laine épaisse
4) Breuvage : type de danse folklorique
5) boisson
6) Breuvage : expression pour désigner un enfant espiègle
7) Breuvage : monnaie ancienne utilisée en Nouvelle-France
8) Breuvage : petit gâteau sucré traditionnel du Québec
9) Breuvage : instrument de musique utilisé lors des fêtes

Réponse (chiffre seulement):",9,9,5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,50,Broue,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Broue

OPTIONS:
0) Un type de levure utilisée dans la fabrication du pain.
1) Un condiment épicé servi avec la poutine.
2) Une fête traditionnelle québécoise célébrée en automne.
3) Un instrument de musique folklorique typique du Québec.
4) Un type de fromage produit dans les régions rurales du Québec.
5) Un vêtement chaud porté en hiver dans le nord du Québec.
6) Une boisson gazeuse sucrée populaire au Québec.
7) Une coiffure à la mode chez les jeunes montréalais.
8) Une danse traditionnelle originaire de la Gaspésie.
9) une bière

Réponse (chiffre seulement):",9,9,9,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,51,Coke,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Coke

OPTIONS:
0) Un terme argotique pour une vieille voiture
1) Un type de boisson énergisante à base de guarana
2) coca
3) Une variété de pomme cultivée au Québec
4) Un dessert glacé typiquement québécois
5) Une expression pour désigner une personne naïve
6) Un outil de cuisine pour râper le fromage
7) Un mélange de sirop d’érable et de lait
8) Une danse folklorique traditionnelle
9) Une marque de bottes d’hiver populaires

Réponse (chiffre seulement):",9,9,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,52,Cretons,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Cretons

OPTIONS:
0) Boisson alcoolisée traditionnelle du Québec faite à base de sirop d’érable.
1) Petits biscuits croustillants épicés servis à Noël.
2) Crème dessert sucrée à base de lait et de sucre.
3) Fromage frais à tartiner typique de la région de Charlevoix.
4) Saucisse fumée à l’érable servie au petit-déjeuner.
5) Confiserie au caramel servie lors des fêtes populaires.
6) Soupe épaisse de légumes racines mijotée longuement.
7) pâté tartinable à base de viande
8) Pâte feuilletée garnie de fruits et de noix, cuite au four.
9) Galette de pommes de terre frite populaire au déjeuner.

Réponse (chiffre seulement):",9,9,7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,53,Échalote,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Échalote

OPTIONS:
0) Échalote : un poisson d’eau douce du Québec
1) oignon vert
2) Échalote : un ustensile de cuisine pour râper les légumes
3) Échalote : une variété de pomme de terre rouge
4) Échalote : une confiture faite à base de fraises sauvages
5) Échalote : un fromage artisanal à pâte molle
6) Échalote : une sorte de carotte miniature
7) Échalote : une épice séchée provenant d’Asie
8) Échalote : une courge utilisée dans les potages
9) Échalote : un type de petit poivron piquant

Réponse (chiffre seulement):",9,9,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,54,Poutine,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Poutine

OPTIONS:
0) Spécialité de poisson frit servi avec une mayonnaise épicée.
1) Dessert québécois à base de pommes de terre sucrées et de sirop d'érable.
2) mets typique composé de frites, de fromages en grains et de sauce
3) Soupe épaisse préparée avec des légumes racines et du bouillon de poulet.
4) Grignotine croustillante faite de maïs soufflé et d’épices cajuns.
5) Plat végétarien constitué de tofu, de riz et de sauce soya.
6) Salade froide de choux, de carottes et de vinaigrette crémeuse.
7) Boisson chaude faite de lait, de chocolat et d'épices.
8) Plat traditionnel composé de pâtes, de viande hachée et de sauce tomate.
9) Petit pain farci de fromage fondu et de bacon croustillant.

Réponse (chiffre seulement):",9,9,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,55,Saveur,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Saveur

OPTIONS:
0) parfum (de glace, par exemple)
1) Saveur : bruit produit par un objet qui tombe
2) Saveur : vêtement traditionnel québécois
3) Saveur : expression pour désigner la fatigue
4) Saveur : monnaie ancienne du Québec
5) Saveur : fête annuelle célébrée en hiver
6) Saveur : animal typique des forêts boréales
7) Saveur : sensation de chaleur intense
8) Saveur : outil utilisé pour couper le bois
9) Saveur : type de danse folklorique

Réponse (chiffre seulement):",9,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,56,Toast,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Toast

OPTIONS:
0) Expression utilisée pour dire bonjour le matin
1) Boisson chaude servie lors des fêtes
2) tranche de pain rôtie
3) Type de danse folklorique québécoise
4) Jeu de société populaire au Québec
5) Outil de cuisine pour couper les légumes
6) Petit déjeuner traditionnel composé d'œufs et de bacon
7) Surnom donné à un chien intelligent
8) Nom d'un vêtement chaud porté en hiver
9) Expression pour désigner une blague réussie

Réponse (chiffre seulement):",9,9,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,57,Waiter/waitresse,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Waiter/waitresse

OPTIONS:
0) Personne qui organise les réservations et attribue les tables.
1) Employé qui s’occupe uniquement des boissons dans un restaurant.
2) Personne qui prépare les plats en cuisine dans un restaurant.
3) Employé chargé de nettoyer les tables après le service.
4) Client régulier d’un café qui y passe de longues heures.
5) Chef de rang qui supervise l’ensemble du personnel de salle.
6) Responsable de la caisse et des paiements dans un bar.
7) Personne qui accueille les clients à l’entrée d’un restaurant.
8) Chef responsable du menu et de la gestion des commandes.
9) serveur/serveuse

Réponse (chiffre seulement):",9,9,9,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,58,Bicycle,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Bicycle

OPTIONS:
0) Expression pour parler d’un trajet en autobus.
1) Outil utilisé pour ramasser les feuilles mortes.
2) Bière artisanale servie dans les bars de Montréal.
3) vélo
4) Mot utilisé pour désigner un petit déjeuner copieux.
5) Jeu de cartes traditionnel du Québec.
6) Appareil électronique servant à écouter de la musique.
7) Sandwich populaire lors des festivals d’été.
8) Vêtement de pluie porté durant l’automne.
9) Surnom donné à une vieille voiture usagée.

Réponse (chiffre seulement):",9,9,3,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,59,Embarquer,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Embarquer

OPTIONS:
0) Changer de sujet durant une conversation.
1) Se préparer à aller dormir.
2) Oublier un rendez-vous important.
3) Se fâcher contre quelqu’un.
4) Faire la cuisine pour plusieurs personnes.
5) S’habiller de façon élégante.
6) Commencer à raconter une histoire drôle.
7) Mettre de l’argent dans un projet.
8) monter à bord
9) Prendre une décision importante.

Réponse (chiffre seulement):",9,9,8,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,60,Gaz,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Gaz

OPTIONS:
0) essence
1) Gaz est un mot utilisé pour décrire une fête improvisée.
2) Gaz désigne un vent fort qui souffle dans les rues de Montréal.
3) Gaz est l’expression pour parler d’un vélo très rapide.
4) Gaz signifie une plaisanterie ou une blague faite entre amis.
5) Gaz signifie un embouteillage important sur l’autoroute.
6) Gaz désigne un petit-déjeuner copieux pris tôt le matin.
7) Gaz est un surnom donné à une personne énergique ou dynamique.
8) Gaz fait référence à un billet de loterie à gratter au Québec.
9) Gaz est le terme utilisé pour parler d'une boisson gazeuse, comme un soda.

Réponse (chiffre seulement):",0,0,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,61,License,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: License

OPTIONS:
0) Permis de travail temporaire au Canada
1) Carte d'identité pour voter aux élections
2) Carte d’accès au réseau de transport en commun
3) Autorisation de posséder une arme à feu
4) Document pour enregistrer un véhicule
5) Document officiel autorisant la pêche au Québec
6) Facture d’électricité résidentielle
7) Certificat de citoyenneté délivré par le gouvernement
8) permis de conduire
9) Preuve d'assurance maladie provinciale

Réponse (chiffre seulement):",9,9,8,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,62,Map,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Map

OPTIONS:
0) Map : un ancien instrument de musique folklorique
1) Map : un jeu de société inventé à Montréal
2) Map : une expression pour désigner une personne maladroite
3) Map : un type de vêtement porté en hiver
4) carte routière
5) Map : un plat traditionnel québécois à base de sirop d’érable
6) Map : le surnom donné à la mascotte d’un festival local
7) Map : un outil utilisé pour mesurer la température extérieure
8) Map : une boisson gazeuse populaire au Québec
9) Map : une danse traditionnelle de la région de la Beauce

Réponse (chiffre seulement):",9,9,4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,63,Parcomètre,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Parcomètre

OPTIONS:
0) Vêtement épais porté en hiver pour se protéger du froid intense.
1) Petit animal nocturne du Québec, proche du raton laveur.
2) Outil de mesure pour la profondeur des lacs québécois.
3) Plat typique composé de pommes de terre et de fromage fondu.
4) Surnom affectueux pour un chauffeur d’autobus de la ville.
5) Instrument de musique traditionnel utilisé lors des fêtes populaires.
6) parcmètre
7) Un ancien jeu de société joué dans les cabanes à sucre.
8) Expression pour désigner un embouteillage monstre à Montréal.
9) Nom donné à un coup de vent soudain sur le fleuve Saint-Laurent.

Réponse (chiffre seulement):",9,9,6,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
qfrcort,64,Parquer,"TÂCHE: Question à choix multiple sur le français québécois.

CONSIGNE: Choisir la bonne réponse parmi les options (0 à 9).
Répondre UNIQUEMENT avec le chiffre correspondant.

ÉNONCÉ: Parquer

OPTIONS:
0) garer
1) Parquer : faire la lessive à la main
2) Parquer : réparer une clôture abîmée
3) Parquer : acheter un billet de transport en commun
4) Parquer : marcher rapidement sous la pluie
5) Parquer : écrire un poème humoristique
6) Parquer : parler de façon exagérée ou dramatique
7) Parquer : décorer une maison pour une célébration
8) Parquer : organiser une fête surprise
9) Parquer : cuisiner un plat traditionnel à base de poisson

Réponse (chiffre seulement):",9,9,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",correct_index,
